time,GyroX,GyroY,GyroZ,AccX,AccY,AccZ,GyroX2,GyroY2,GyroZ2,AccX2,AccY2,AccZ2
22237,20.04,-25.61,-9.60,-0.15,-0.02,0.52,24.67,-19.11,-11.82,-0.06,0.05,0.68
22246,-6.26,-5.37,-13.82,-0.01,0.05,0.36,-14.86,0.04,-16.02,-0.02,0.08,0.80
22255,-6.70,5.18,-15.58,0.08,-0.15,0.26,7.29,17.95,-16.96,0.15,-0.01,0.48
22263,12.21,29.87,-10.69,0.14,0.05,0.17,6.31,34.84,-12.89,0.21,0.04,0.73
22273,3.13,44.23,-5.85,0.19,0.08,0.57,-0.14,44.27,-9.11,0.17,0.08,0.99
22282,-9.95,57.35,-2.08,0.23,0.16,0.76,-11.45,50.63,-8.82,0.38,0.08,1.05
22291,-33.55,63.21,-1.11,0.13,0.14,1.02,-24.76,83.65,-9.02,0.27,0.14,0.76
22299,-32.53,76.83,1.63,0.29,0.07,0.78,-24.22,82.96,-5.79,0.24,0.08,0.70
22308,-40.24,83.47,4.62,0.10,0.14,0.75,-44.90,90.23,-3.78,0.02,0.08,0.92
22318,-58.56,91.09,6.88,0.07,0.08,0.82,-50.49,107.53,-3.23,0.19,0.11,1.04
22327,-63.54,107.41,9.00,0.20,0.07,0.90,-55.21,116.84,-1.94,0.18,0.08,0.86
22335,-65.56,117.63,19.13,0.03,0.15,0.84,-55.50,26.53,55.50,-0.65,-0.06,1.24
22344,-4.34,-46.88,15.02,-0.36,-1.12,2.00,-92.31,-11.81,2.57,-0.84,-0.37,1.42
22353,-78.17,-45.03,-26.04,0.09,1.01,-0.12,-71.15,-3.33,-5.17,-0.21,-0.02,0.56
22363,-77.27,-4.28,-2.72,-0.21,0.16,0.18,-78.40,14.15,1.32,-0.21,-0.06,0.61
22372,-80.72,9.94,3.71,-0.27,-0.06,0.33,-67.70,5.27,8.46,-0.41,-0.17,1.16
22380,-116.68,6.05,-2.25,-0.71,-0.79,2.00,-82.37,-14.34,-5.54,-0.30,-0.04,1.01
22389,-81.35,2.78,-6.03,0.08,0.10,0.19,-81.92,3.01,-2.76,-0.07,-0.04,0.72
22398,-94.97,-7.21,-4.27,-0.00,-0.07,1.18,-99.72,-6.41,-3.84,-0.10,-0.05,0.86
22407,-91.85,-15.50,-8.96,-0.03,-0.30,1.15,-95.81,-3.52,-7.17,-0.10,-0.06,1.01
22416,-93.33,-10.82,-10.06,-0.08,-0.19,0.96,-100.11,-0.63,-9.50,-0.10,-0.06,0.86
22425,-106.63,-15.18,-14.50,-0.11,-0.28,1.10,-113.68,-5.44,-13.41,-0.18,-0.08,0.82
22434,-115.40,-18.73,-17.07,-0.14,-0.18,1.08,-121.07,-4.60,-13.90,-0.11,-0.08,0.92
22444,-121.37,-16.64,-16.50,-0.07,-0.14,1.03,-128.59,-2.63,-13.60,-0.11,-0.09,0.86
22453,-132.95,-18.20,-17.45,-0.11,-0.20,1.02,-142.50,-4.89,-15.08,-0.15,-0.10,0.83
22462,-146.66,-21.27,-20.29,-0.10,-0.24,1.04,-155.09,-5.56,-17.14,-0.12,-0.11,0.87
22471,-157.12,-22.18,-22.07,-0.08,-0.22,1.01,-165.70,-4.50,-18.20,-0.11,-0.12,0.84
22480,-170.37,-23.37,-23.11,-0.09,-0.22,0.99,-181.40,-5.29,-18.94,-0.13,-0.13,0.80
22490,-185.85,-26.10,-25.21,-0.08,-0.26,0.97,-197.33,-6.10,-21.33,-0.12,-0.15,0.81
22498,-201.33,-28.16,-27.56,-0.08,-0.28,0.97,-213.15,-6.18,-22.69,-0.12,-0.16,0.79
22507,-218.55,-30.56,-29.60,-0.07,-0.28,0.93,-233.53,-6.32,-23.83,-0.11,-0.17,0.74
22516,-242.59,-34.57,-31.50,-0.07,-0.27,0.90,-250.14,-8.11,-24.41,-0.11,-0.20,0.66
22525,-250.14,-40.54,-33.48,-0.06,-0.25,0.84,-250.14,-11.09,-23.54,-0.10,-0.22,0.58
22535,-250.14,-50.32,-35.13,-0.04,-0.23,0.77,-250.14,-15.33,-21.56,-0.07,-0.24,0.51
22544,-250.14,-53.92,-35.45,-0.07,-0.28,0.73,-250.14,-13.33,-22.63,-0.12,-0.24,0.58
22553,-250.14,-59.62,-41.69,-0.10,-0.46,0.75,-250.14,-12.03,-19.46,-0.07,-0.26,0.48
22562,-250.14,-64.08,-44.30,-0.03,-0.34,0.64,-250.14,-11.26,-18.30,-0.02,-0.27,0.04
22572,-250.14,-68.05,-45.92,0.05,-0.11,0.49,-250.14,-14.93,-32.79,-0.15,-0.33,0.43
22581,-250.14,-63.15,-53.28,0.06,-0.84,0.46,-250.14,-16.02,-39.85,-0.03,-0.37,0.00
22590,-250.14,-38.74,-64.49,-0.04,-0.82,1.27,-250.14,-3.82,-55.68,-0.21,-0.86,0.69
22599,-250.14,10.81,-224.21,2.00,-2.00,-2.00,-250.14,-38.40,-250.14,-1.19,-2.00,0.39
22608,-38.47,-234.67,-72.14,-1.46,-2.00,-0.85,-134.81,104.43,26.52,1.64,-1.40,-2.00
22618,-82.89,76.66,4.71,0.93,-0.15,0.43,48.89,86.39,65.56,0.50,-0.55,0.07
22627,67.14,90.53,26.44,0.39,-0.28,0.14,135.34,61.40,62.83,-0.04,-0.59,-0.18
22636,71.52,18.57,-27.32,0.84,-2.00,2.00,95.76,-20.05,-13.71,-0.45,-1.33,2.00
22645,79.11,-4.89,-29.40,0.01,-0.51,0.56,82.57,-16.88,-17.06,0.10,-0.69,-0.14
22654,106.95,-4.61,-5.58,-0.05,-0.19,0.39,110.34,-14.40,5.89,-0.02,-0.66,0.48
22663,31.27,-3.85,20.53,0.06,0.33,0.56,6.78,-3.97,31.88,0.22,-0.62,1.05
22672,-6.29,-5.39,28.60,0.16,-0.70,0.74,-10.31,-3.13,26.56,-0.10,-0.50,0.40
22681,-30.66,-10.66,-5.07,0.08,-1.64,0.76,-22.39,-8.44,-3.13,-0.31,-0.97,0.60
22690,-15.18,-9.83,-3.25,0.01,-0.79,0.34,13.24,-6.36,4.65,0.08,-1.30,0.33
22699,5.44,-1.97,6.97,0.19,-0.60,0.48,3.03,-1.24,6.45,-0.03,-0.68,0.51
22708,-6.47,-0.89,3.63,0.10,-0.89,0.48,-11.72,0.02,-1.53,-0.08,-0.80,0.52
22716,3.21,-2.15,-1.21,0.05,-1.13,0.50,-1.31,-3.21,-3.28,-0.08,-0.78,0.49
22725,-0.84,-2.43,-2.31,0.04,-0.87,0.63,-0.08,-4.51,-2.30,-0.08,-0.83,0.48
22734,0.47,-3.80,-0.37,0.05,-0.85,0.72,3.21,-8.60,-0.34,-0.10,-0.81,0.48
22743,7.74,-10.71,0.76,0.02,-0.83,0.79,11.40,-16.37,1.73,-0.12,-0.93,0.50
22752,17.52,-17.63,0.79,0.03,-0.93,0.82,15.20,-23.78,0.82,-0.11,-0.81,0.55
22761,31.45,-22.36,-4.40,0.04,-1.11,0.76,30.65,-32.92,-3.24,-0.27,-0.86,0.65
22770,18.06,-19.44,-6.69,0.07,-0.87,0.53,6.85,-30.43,-9.38,-0.11,-0.75,0.52
22778,10.48,-32.53,-16.98,-0.00,-1.12,0.69,1.11,-36.84,-16.90,-0.14,-0.78,0.57
22788,1.03,-33.48,-24.29,0.06,-1.01,0.74,-1.94,-41.07,-22.46,-0.12,-0.85,0.52
22797,5.29,-40.03,-28.37,0.04,-1.06,0.71,4.24,-45.69,-24.73,-0.06,-0.92,0.49
22806,10.77,-40.93,-30.11,0.07,-0.97,0.63,5.99,-46.12,-24.93,-0.04,-0.84,0.49
22815,12.97,-39.76,-28.79,0.08,-0.81,0.52,8.98,-41.90,-21.18,-0.01,-0.84,0.47
22823,13.65,-35.31,-23.06,0.13,-0.69,0.46,7.56,-35.24,-15.46,0.03,-0.79,0.51
22833,7.30,-28.98,-15.79,0.14,-0.58,0.41,1.36,-28.60,-8.33,0.06,-0.77,0.52
22842,2.83,-22.56,-5.71,0.17,-0.52,0.40,-0.79,-20.80,1.30,0.06,-0.78,0.50
22851,-1.18,-16.75,4.93,0.18,-0.51,0.44,-3.66,-12.62,10.81,0.09,-0.80,0.51
22859,-2.74,-9.88,15.10,0.18,-0.56,0.40,-4.46,-4.31,18.60,0.09,-0.80,0.49
22868,-5.39,-3.71,21.55,0.18,-0.68,0.41,-6.03,2.90,23.08,0.07,-0.82,0.51
22878,-5.86,2.75,26.85,0.21,-0.73,0.42,3.46,9.79,-2.28,-0.17,-1.47,0.39
22886,-2.33,7.01,1.96,0.23,-0.51,0.09,9.27,13.87,6.24,0.06,-0.88,0.40
22895,8.67,13.11,8.84,0.03,-0.76,1.06,6.78,16.76,5.24,-0.00,-0.79,0.47
22903,2.01,17.36,10.27,0.19,-0.59,0.15,5.28,22.57,6.60,0.03,-0.79,0.52
22913,2.73,24.51,10.08,0.12,-1.02,0.65,5.33,26.65,8.89,0.01,-0.81,0.51
22922,1.69,25.43,14.85,0.14,-0.67,0.46,3.67,30.57,12.76,0.04,-0.76,0.52
22931,-0.59,28.44,17.03,0.06,-0.70,0.49,0.56,34.34,13.39,-0.03,-0.83,0.52
22939,-5.79,36.38,22.61,0.17,-0.60,0.50,0.31,37.16,20.12,0.02,-0.80,0.50
22948,-6.58,36.20,27.05,0.10,-0.70,0.41,-3.62,40.08,22.73,-0.04,-0.81,0.51
22958,-8.79,42.31,27.56,0.25,-1.32,0.33,-0.59,43.25,23.91,-0.02,-0.82,0.49
22967,-7.97,39.41,33.88,0.01,-0.62,0.59,-8.20,40.66,28.56,-0.10,-0.78,0.55
22975,-8.58,23.18,25.71,-0.16,-1.63,1.59,0.37,4.12,2.89,-0.70,-0.84,0.73
22984,-4.91,-16.40,-22.66,-0.26,-2.00,1.12,-3.95,-19.50,-24.87,-0.25,-0.76,0.38
22993,-5.60,-15.67,-12.81,0.05,-0.05,0.56,-6.94,-12.44,-1.07,0.14,-0.76,0.58
23003,-9.11,-12.64,8.27,0.06,-0.35,0.44,7.58,10.12,-2.27,0.11,-0.93,0.29
23011,-6.98,26.81,12.55,0.38,-0.44,0.55,11.44,13.76,13.19,0.08,-0.74,0.51
23020,-6.90,12.34,11.46,0.03,-0.93,0.79,-3.05,4.65,3.79,-0.31,-0.78,0.59
23029,-7.56,0.39,-5.45,-0.05,-1.41,0.78,-2.89,-8.63,-9.98,-0.15,-0.85,0.53
23037,-0.78,-4.21,-6.56,0.07,-0.66,0.57,2.26,-4.49,0.81,0.06,-0.85,0.48
23047,-4.95,0.94,6.37,0.12,-0.41,0.44,-1.56,6.18,1.37,-0.01,-0.75,0.49
23055,-5.27,10.40,5.62,0.11,-0.83,0.86,0.68,-0.41,-0.34,-0.18,-0.81,0.56
23064,-1.27,0.81,-1.82,0.05,-1.03,0.65,-0.50,-3.13,-1.58,-0.09,-0.79,0.54
23073,-3.85,2.20,0.21,0.14,-0.77,0.51,-3.23,-0.27,0.56,-0.05,-0.81,0.51
23081,-2.51,0.92,0.97,0.07,-0.96,0.62,0.48,-0.94,-0.47,-0.09,-0.88,0.50
23091,0.65,0.16,0.53,0.07,-0.86,0.61,-0.63,-0.46,-0.21,-0.06,-0.78,0.50
23099,-2.98,-0.63,0.49,0.06,-0.86,0.62,-3.66,-0.62,-0.47,-0.08,-0.81,0.50
23108,-1.60,-0.26,0.34,0.07,-0.93,0.60,0.82,-0.88,-0.44,-0.08,-0.87,0.50
23116,0.82,0.05,0.67,0.08,-0.87,0.61,-0.89,-0.76,0.10,-0.07,-0.78,0.52
23126,-3.07,-0.54,0.52,0.07,-0.84,0.61,-2.76,-0.46,-0.48,-0.07,-0.84,0.51
23134,-1.08,-0.25,0.60,0.07,-0.91,0.61,0.10,-0.75,-0.17,-0.08,-0.84,0.52
23143,0.02,-0.63,0.43,0.06,-0.87,0.61,-1.29,-0.81,-0.15,-0.07,-0.80,0.53
23152,-2.70,-0.34,0.62,0.06,-0.85,0.61,-2.27,-0.54,-0.41,-0.07,-0.83,0.52
23160,-0.86,-0.44,0.51,0.07,-0.91,0.62,0.17,-0.77,-0.26,-0.07,-0.84,0.51
23170,-0.32,-0.50,0.53,0.06,-0.86,0.61,-2.05,-0.67,-0.31,-0.07,-0.78,0.52
23178,-3.31,-0.62,0.34,0.06,-0.87,0.62,-1.80,-0.81,-0.56,-0.08,-0.86,0.51
23187,0.33,-0.10,0.42,0.06,-0.91,0.60,0.56,-0.79,-0.11,-0.08,-0.82,0.51
23195,-1.52,-0.47,0.28,0.06,-0.84,0.60,-2.92,-0.72,-0.50,-0.08,-0.79,0.52
23204,-2.63,-0.47,0.63,0.07,-0.88,0.61,-1.27,-0.81,-0.24,-0.08,-0.85,0.51
23213,-0.02,-0.51,0.63,0.07,-0.91,0.61,-0.01,-0.68,-0.41,-0.07,-0.83,0.51
23222,-1.43,-0.46,0.79,0.07,-0.84,0.61,-2.46,-0.78,-0.36,-0.07,-0.80,0.52
23231,-2.15,-0.32,0.47,0.07,-0.89,0.60,-0.72,-0.72,-0.39,-0.06,-0.86,0.50
23239,-0.42,-0.37,0.55,0.08,-0.89,0.61,-0.66,-0.71,-0.20,-0.07,-0.82,0.51
23248,-1.88,-0.24,0.55,0.07,-0.85,0.61,-2.16,-0.59,-0.22,-0.07,-0.81,0.52
23257,-1.62,-0.16,0.70,0.07,-0.90,0.60,-0.65,-0.61,-0.26,-0.07,-0.84,0.50
23266,-0.51,-0.27,0.43,0.07,-0.89,0.61,-0.78,-0.56,-0.39,-0.07,-0.80,0.52
23274,-1.94,-0.37,0.44,0.07,-0.86,0.61,-1.98,-0.80,-0.31,-0.07,-0.82,0.51
23283,-1.51,-0.34,0.35,0.07,-0.89,0.61,-0.56,-0.66,-0.34,-0.08,-0.84,0.51
23292,-0.78,-0.26,0.60,0.07,-0.88,0.60,-1.17,-0.82,-0.34,-0.07,-0.81,0.52
23301,-1.64,-0.27,0.38,0.06,-0.86,0.60,-1.64,-0.69,-0.29,-0.07,-0.83,0.52
23310,-1.03,-0.40,0.53,0.07,-0.89,0.60,-0.91,-0.33,-0.31,-0.07,-0.83,0.51
23318,-1.11,-0.25,0.50,0.06,-0.87,0.61,-1.52,-0.51,-0.14,-0.08,-0.81,0.51
23327,-1.60,-0.16,0.55,0.06,-0.87,0.61,-1.37,-0.57,-0.24,-0.07,-0.83,0.51
23335,-1.21,-0.46,0.34,0.08,-0.89,0.61,-0.61,-0.73,-0.31,-0.07,-0.83,0.51
23345,-0.95,-0.10,0.41,0.07,-0.86,0.61,-1.44,-0.70,-0.19,-0.08,-0.81,0.50
23354,-2.04,-0.50,0.54,0.06,-0.87,0.61,-1.32,-0.72,-0.31,-0.07,-0.83,0.51
23362,-1.17,-0.40,0.56,0.06,-0.88,0.61,-0.86,-0.63,-0.26,-0.08,-0.82,0.52
23371,-1.41,-0.18,0.46,0.07,-0.86,0.60,-1.64,-0.53,-0.24,-0.07,-0.81,0.51
23379,-1.66,-0.63,0.60,0.06,-0.87,0.60,-1.20,-0.85,-0.26,-0.07,-0.83,0.51
23389,-0.97,-0.68,0.42,0.07,-0.88,0.61,-1.02,-0.70,-0.19,-0.07,-0.82,0.51
23397,-1.57,-0.09,0.49,0.07,-0.87,0.61,-1.76,-0.73,-0.32,-0.08,-0.82,0.51
23406,-1.71,-0.24,0.69,0.07,-0.88,0.60,-1.24,-0.61,-0.37,-0.08,-0.83,0.51
23415,-0.78,-0.21,0.33,0.07,-0.88,0.60,-1.18,-0.71,-0.32,-0.08,-0.82,0.51
23424,-1.62,-0.28,0.53,0.07,-0.86,0.60,-1.76,-0.58,-0.24,-0.08,-0.82,0.51
23433,-1.24,-0.60,0.58,0.06,-0.89,0.60,-0.92,-0.65,-0.34,-0.07,-0.84,0.51
23441,-1.10,0.01,0.73,0.06,-0.88,0.60,-1.12,-0.61,-0.15,-0.07,-0.82,0.51
23450,-1.52,-0.22,0.49,0.06,-0.88,0.61,-1.60,-0.66,-0.18,-0.07,-0.82,0.52
23458,-1.12,-0.22,0.53,0.06,-0.88,0.61,-0.95,-0.75,-0.48,-0.07,-0.83,0.52
23468,-1.11,-0.33,0.36,0.07,-0.87,0.61,-1.32,-0.71,-0.40,-0.07,-0.81,0.51
23477,-1.89,-0.63,0.55,0.07,-0.87,0.62,-1.62,-0.80,-0.38,-0.07,-0.83,0.51
23485,-1.18,-0.47,0.32,0.06,-0.89,0.62,-1.00,-0.96,-0.26,-0.08,-0.83,0.52
23494,-1.19,-0.35,0.44,0.07,-0.87,0.60,-1.42,-0.60,-0.39,-0.08,-0.81,0.52
23502,-1.53,-0.33,0.47,0.07,-0.86,0.60,-1.18,-0.79,-0.26,-0.06,-0.83,0.51
23512,-1.08,-0.39,0.50,0.07,-0.89,0.61,-0.98,-0.70,-0.23,-0.07,-0.82,0.52
23520,-1.31,-0.30,0.47,0.07,-0.87,0.62,-1.58,-0.60,-0.31,-0.06,-0.82,0.52
23529,-1.59,-0.13,0.40,0.06,-0.87,0.60,-1.02,-0.75,-0.45,-0.07,-0.83,0.51
23538,-1.17,-0.28,0.58,0.07,-0.88,0.62,-0.95,-0.75,-0.29,-0.08,-0.82,0.51
23546,-1.52,-0.32,0.47,0.06,-0.87,0.61,-1.52,-0.76,-0.24,-0.07,-0.82,0.51
23556,-1.58,-0.53,0.47,0.06,-0.87,0.61,-1.17,-0.65,-0.34,-0.07,-0.82,0.51
23564,-1.00,-0.32,0.55,0.07,-0.89,0.61,-1.23,-0.73,-0.31,-0.07,-0.82,0.51
23573,-1.45,-0.50,0.69,0.07,-0.87,0.61,-1.37,-0.63,-0.40,-0.08,-0.82,0.52
23581,-1.44,-0.38,0.37,0.07,-0.89,0.61,-1.30,-0.63,-0.28,-0.06,-0.82,0.51
23590,-1.31,-0.48,0.46,0.07,-0.88,0.59,-1.40,-0.55,-0.35,-0.08,-0.82,0.51
23600,-1.34,-0.54,0.58,0.06,-0.88,0.61,-1.53,-0.79,-0.32,-0.08,-0.82,0.52
23608,-1.70,-0.23,0.63,0.07,-0.87,0.61,-1.33,-0.62,-0.27,-0.07,-0.83,0.52
23617,-1.44,-0.42,0.64,0.06,-0.87,0.61,-1.29,-0.67,-0.08,-0.07,-0.83,0.51
23625,-1.39,-0.53,0.47,0.07,-0.87,0.62,-1.44,-0.63,-0.47,-0.06,-0.82,0.52
23634,-1.38,-0.17,0.61,0.07,-0.88,0.61,-1.05,-0.76,-0.27,-0.07,-0.83,0.51
23643,-1.46,-0.44,0.22,0.06,-0.90,0.62,-2.36,-0.72,-0.37,-0.08,-0.80,0.53
23652,-2.18,-0.45,0.45,0.07,-0.87,0.60,-2.57,-0.74,-0.70,-0.06,-0.84,0.52
23660,-0.21,-0.73,0.76,0.06,-0.89,0.58,-0.15,-0.98,-0.31,-0.06,-0.82,0.53
23669,-2.42,-0.73,0.45,0.06,-0.84,0.61,-1.93,-0.87,-0.43,-0.06,-0.82,0.51
23678,-1.63,-0.15,0.62,0.07,-0.88,0.60,-1.57,-0.85,-0.48,-0.08,-0.82,0.51
23687,-1.26,-0.50,0.50,0.06,-0.90,0.61,-0.46,-0.79,-0.24,-0.08,-0.84,0.50
23696,-0.92,0.29,0.73,0.08,-0.84,0.61,-1.48,-0.66,-0.09,-0.07,-0.80,0.53
23704,-2.41,-0.56,0.30,0.06,-0.89,0.63,-1.21,-0.52,-0.27,-0.07,-0.85,0.50
23713,-0.47,0.01,0.59,0.07,-0.89,0.61,-0.86,-0.65,-0.50,-0.07,-0.81,0.52
23721,-1.62,-0.36,0.37,0.06,-0.87,0.61,-1.76,-0.56,-0.22,-0.06,-0.81,0.52
23731,-1.96,-0.47,0.39,0.06,-0.88,0.61,-1.74,-0.63,-0.37,-0.07,-0.83,0.52
23740,-0.89,-0.23,0.40,0.07,-0.88,0.60,-0.92,-0.77,-0.25,-0.07,-0.82,0.52
23748,-1.92,-0.31,0.53,0.06,-0.86,0.61,-2.37,-0.72,-0.31,-0.07,-0.81,0.51
23757,-1.84,-0.60,0.32,0.07,-0.90,0.61,-1.37,-0.59,-0.24,-0.07,-0.83,0.52
23766,-1.37,-0.35,0.47,0.07,-0.88,0.60,-1.01,-0.66,-0.34,-0.08,-0.83,0.52
23775,-0.98,-0.53,0.60,0.07,-0.88,0.60,-0.11,-0.80,-0.09,-0.09,-0.83,0.54
23783,-3.41,-0.64,-0.15,0.08,-0.91,0.63,-4.31,-0.35,-0.14,-0.07,-0.77,0.54
23792,-6.13,1.24,0.79,0.13,-0.89,0.60,0.49,-0.98,-0.60,-0.10,-0.96,0.48
23801,5.75,-0.24,0.58,0.08,-0.96,0.59,-0.56,-0.53,-0.14,-0.06,-0.69,0.57
23810,-7.01,-0.05,0.44,0.05,-0.79,0.63,-4.10,-0.80,-0.62,-0.08,-0.89,0.51
23819,1.63,-0.38,0.67,0.07,-0.94,0.59,2.35,-0.54,0.20,-0.07,-0.84,0.52
23827,0.74,-0.23,0.25,0.06,-0.87,0.62,-1.33,-0.69,-0.27,-0.06,-0.76,0.50
23836,-4.24,-0.15,0.88,0.07,-0.79,0.59,-3.20,-0.75,-0.47,-0.09,-0.85,0.52
23844,0.69,-0.53,0.42,0.06,-0.98,0.61,2.96,-0.63,0.05,-0.07,-0.85,0.49
23854,-0.13,0.37,0.68,0.06,-0.81,0.61,-3.25,-0.65,-0.58,-0.08,-0.75,0.54
23862,-3.54,-1.00,0.50,0.06,-0.88,0.60,-1.24,-0.62,-0.27,-0.07,-0.87,0.50
23871,1.09,-0.41,0.50,0.06,-0.93,0.61,0.80,-0.76,-0.44,-0.07,-0.82,0.51
23880,-1.33,-0.29,0.71,0.07,-0.81,0.62,-3.22,-0.50,-0.22,-0.06,-0.79,0.53
23888,-2.23,-0.51,0.85,0.06,-0.88,0.60,-1.16,-0.66,-0.35,-0.07,-0.86,0.51
23898,0.85,-0.47,0.76,0.06,-0.91,0.59,1.13,-0.53,0.08,-0.06,-0.83,0.51
23906,-1.42,-0.92,0.38,0.05,-0.82,0.62,-4.02,-0.92,-0.57,-0.08,-0.78,0.53
23915,-3.05,-0.99,0.47,0.06,-0.89,0.58,-1.83,-1.15,-1.05,-0.08,-0.93,0.51
23923,4.85,-1.69,-0.09,0.11,-1.04,0.47,0.56,-1.04,-0.44,-0.11,-0.82,0.62
23932,-6.93,-0.34,0.16,0.09,-0.74,0.51,-6.03,-0.33,-0.79,-0.03,-0.77,0.50
23941,-0.37,-2.50,0.94,0.01,-0.95,0.61,1.50,-0.88,-0.40,-0.06,-0.90,0.49
23950,1.59,-0.94,0.66,0.04,-0.86,0.61,-0.65,-1.19,-0.31,-0.07,-0.77,0.54
23959,-3.90,-0.32,0.41,0.06,-0.81,0.58,-3.75,-0.64,-0.27,-0.08,-0.81,0.52
23967,-2.08,0.15,0.48,0.08,-0.95,0.62,0.94,-0.97,-0.27,-0.07,-0.88,0.49
23976,0.79,-0.62,0.65,0.06,-0.85,0.61,-1.79,-0.63,-0.23,-0.07,-0.77,0.53
23985,-3.63,-0.57,0.40,0.06,-0.85,0.60,-1.79,-0.46,-0.22,-0.07,-0.87,0.50
23994,0.02,0.03,0.56,0.07,-0.91,0.61,0.16,-0.60,-0.17,-0.07,-0.82,0.52
24002,-0.82,-0.74,0.00,0.06,-0.86,0.61,-2.22,-0.54,-0.31,-0.06,-0.79,0.50
24011,-2.63,-0.36,0.59,0.08,-0.87,0.61,-1.67,-0.76,-0.28,-0.07,-0.85,0.52
24019,-0.44,-0.12,0.45,0.07,-0.91,0.60,0.18,-0.73,-0.30,-0.07,-0.83,0.51
24029,-1.05,-0.42,0.58,0.06,-0.84,0.61,-2.52,-0.61,-0.44,-0.07,-0.79,0.52
24038,-2.36,-0.60,0.41,0.07,-0.89,0.60,-0.87,-0.67,-0.12,-0.07,-0.85,0.50
24046,-0.02,-0.20,0.54,0.06,-0.90,0.59,-0.53,-0.61,-0.33,-0.07,-0.81,0.51
24055,-1.78,-0.31,0.60,0.06,-0.85,0.60,-2.21,-0.52,-0.38,-0.07,-0.81,0.52
24064,-1.91,-0.42,0.63,0.06,-0.89,0.61,-0.68,-0.63,-0.27,-0.07,-0.84,0.51
24073,-0.33,-0.56,0.36,0.07,-0.89,0.61,-0.73,-0.45,-0.32,-0.08,-0.82,0.52
24081,-1.98,-0.56,0.74,0.06,-0.85,0.60,-2.36,-0.79,-0.38,-0.07,-0.81,0.51
24090,-1.57,-0.37,0.57,0.06,-0.89,0.60,-0.64,-0.85,-0.02,-0.08,-0.85,0.52
24099,-0.58,-0.31,0.56,0.06,-0.89,0.61,-1.07,-0.65,-0.23,-0.07,-0.81,0.52
24108,-2.12,-0.29,0.44,0.06,-0.85,0.60,-2.04,-0.64,-0.31,-0.07,-0.83,0.52
24117,-1.32,-0.33,0.51,0.06,-0.89,0.61,-0.67,-0.71,-0.27,-0.08,-0.84,0.52
24125,-0.82,-0.39,0.40,0.06,-0.87,0.61,-1.40,-0.72,-0.08,-0.08,-0.81,0.52
24134,-1.94,-0.48,0.70,0.06,-0.87,0.61,-1.59,-0.69,-0.31,-0.07,-0.83,0.52
24142,-1.02,-0.36,0.54,0.06,-0.89,0.61,-0.44,-0.64,-0.22,-0.08,-0.83,0.51
24152,-0.91,-0.40,0.58,0.07,-0.87,0.61,-1.84,-0.60,-0.09,-0.07,-0.80,0.52
24160,-2.09,-0.37,0.66,0.07,-0.87,0.60,-1.50,-0.56,-0.48,-0.06,-0.83,0.51
24169,-0.98,-0.22,0.52,0.07,-0.89,0.60,-0.63,-0.82,-0.11,-0.07,-0.83,0.51
24178,-1.27,-0.74,0.50,0.07,-0.87,0.61,-1.71,-0.76,-0.32,-0.08,-0.81,0.51
24186,-1.86,-0.36,0.48,0.07,-0.87,0.61,-1.42,-0.55,-0.29,-0.08,-0.83,0.50
24196,-1.03,-0.36,0.48,0.06,-0.88,0.60,-0.79,-0.58,-0.37,-0.07,-0.82,0.51
24204,-1.34,-0.51,0.44,0.06,-0.86,0.60,-1.79,-0.62,-0.23,-0.07,-0.82,0.51
24213,-1.76,-0.18,0.32,0.06,-0.87,0.61,-1.17,-0.45,-0.18,-0.07,-0.84,0.50
24221,-0.63,-0.30,0.50,0.07,-0.89,0.60,-0.66,-0.66,-0.26,-0.06,-0.81,0.52
24230,-1.37,-0.24,0.56,0.06,-0.86,0.60,-1.76,-0.69,-0.23,-0.07,-0.81,0.51
24240,-1.74,-0.27,0.51,0.07,-0.88,0.60,-1.07,-0.66,-0.27,-0.07,-0.84,0.51
24248,-0.55,-0.40,0.39,0.07,-0.88,0.60,-1.18,-0.53,-0.42,-0.08,-0.81,0.52
24257,-1.81,-0.28,0.45,0.07,-0.86,0.60,-1.52,-0.58,-0.20,-0.08,-0.82,0.52
24265,-1.41,-0.53,0.44,0.07,-0.88,0.60,-0.91,-0.64,-0.22,-0.07,-0.84,0.51
24274,-0.82,-0.48,0.49,0.07,-0.88,0.61,-1.21,-0.61,-0.39,-0.06,-0.81,0.51
24283,-1.81,-0.22,0.33,0.06,-0.87,0.61,-1.66,-0.52,-0.52,-0.07,-0.83,0.51
24292,-1.19,-0.38,0.36,0.07,-0.89,0.60,-0.95,-0.68,-0.24,-0.07,-0.83,0.52
24301,-1.33,-0.46,0.53,0.06,-0.88,0.59,-1.46,-0.71,-0.08,-0.07,-0.82,0.51
24309,-1.46,-0.34,0.47,0.07,-0.87,0.61,-1.37,-0.75,-0.27,-0.07,-0.83,0.52
24318,-1.12,-0.31,0.57,0.07,-0.88,0.60,-0.84,-0.67,-0.02,-0.07,-0.83,0.51
24327,-1.31,-0.15,0.54,0.07,-0.87,0.60,-1.17,-0.59,-0.31,-0.07,-0.82,0.53
24336,-1.36,-0.40,0.47,0.07,-0.88,0.61,-1.26,-0.63,-0.21,-0.07,-0.83,0.51
